id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration
trip-038226,2016-04-28 16:18:41,2016-04-28 16:35:04,1,-74.038906,40.639011,-74.032217,40.691011,983
trip-038227,2016-02-25 18:08:24,2016-02-25 18:22:24,1,-74.010295,40.898233,-74.028626,40.856809,840
trip-038228,2016-02-06 16:53:30,2016-02-06 17:01:29,2,-73.70318,40.677911,-73.689143,40.668044,479
trip-038229,2016-06-09 11:51:36,2016-06-09 11:59:28,1,-74.046407,40.889393,-74.004186,40.878524,472
trip-038230,2016-04-17 13:16:15,2016-04-17 13:30:15,5,-74.045592,40.80432,-73.975363,40.771232,840
trip-038231,2016-06-19 10:59:06,2016-06-19 11:05:16,1,-73.782677,40.646769,-73.775188,40.648955,371
trip-038232,2016-05-09 07:24:27,2016-05-09 07:31:25,2,-73.94449,40.60812,-73.951815,40.618879,418
trip-038233,2016-06-13 13:28:23,2016-06-13 13:34:51,3,-73.811142,40.829588,-73.803668,40.842714,389
trip-038234,2016-04-06 18:18:46,2016-04-06 18:28:32,5,-73.791759,40.845653,-73.814977,40.850673,587
trip-038235,2016-04-02 01:16:15,2016-04-02 01:21:44,2,-74.047861,40.785646,-74.049223,40.77856,330
trip-038236,2016-04-10 10:06:33,2016-04-10 10:14:29,2,-73.989819,40.597069,-73.996672,40.617123,477
trip-038237,2016-03-02 06:08:45,2016-03-02 06:14:15,1,-74.006363,40.589847,-74.002676,40.582289,331
trip-038238,2016-01-23 21:28:07,2016-01-23 21:37:28,2,-73.819854,40.881184,-73.838773,40.910019,562
trip-038239,2016-01-15 09:34:31,2016-01-15 09:53:03,1,-73.775713,40.748421,-73.825558,40.717258,1112
trip-038240,2016-03-30 08:11:41,2016-03-30 08:37:17,1,-73.994359,40.752311,-73.914837,40.814742,1536
trip-038241,2016-06-22 07:03:25,2016-06-22 07:21:16,1,-73.963258,40.768498,-73.898844,40.802347,1072
trip-038242,2016-04-12 05:40:39,2016-04-12 05:49:20,1,-73.790391,40.576963,-73.737605,40.580797,522
trip-038243,2016-01-07 09:43:01,2016-01-07 09:59:56,1,-73.872153,40.628933,-73.92584,40.597063,1015
trip-038244,2016-06-16 11:45:16,2016-06-16 11:52:58,1,-73.798535,40.701667,-73.791446,40.691611,463
trip-038245,2016-05-29 13:58:21,2016-05-29 14:04:43,1,-73.987731,40.793019,-73.977151,40.786102,383
trip-038246,2016-01-30 17:03:25,2016-01-30 17:10:13,2,-73.724119,40.589622,-73.724037,40.583301,409
trip-038247,2016-06-04 14:35:20,2016-06-04 14:43:29,1,-73.877974,40.856151,-73.89389,40.869849,489
trip-038248,2016-01-04 18:19:40,2016-01-04 18:22:49,2,-73.817639,40.752436,-73.813446,40.758436,189
trip-038249,2016-05-27 21:29:30,2016-05-27 21:41:45,1,-73.921762,40.702427,-73.979027,40.728434,735
trip-038250,2016-05-13 12:23:48,2016-05-13 12:36:12,1,-73.925961,40.612085,-73.88753,40.581296,745
trip-038251,2016-06-03 02:39:15,2016-06-03 02:49:34,1,-73.938606,40.60351,-73.975853,40.601549,620
trip-038252,2016-02-01 16:15:46,2016-02-01 16:21:20,1,-73.73944,40.659149,-73.742924,40.664322,335
trip-038253,2016-03-18 04:46:51,2016-03-18 04:58:49,1,-73.714858,40.781022,-73.768437,40.770747,718
trip-038254,2016-02-03 18:14:02,2016-02-03 18:21:13,1,-73.962536,40.817137,-73.932433,40.823631,432
trip-038255,2016-06-06 14:39:19,2016-06-06 14:45:00,4,-73.840167,40.554921,-73.821823,40.537726,342
trip-038256,2016-03-13 18:18:03,2016-03-13 18:25:35,2,-73.808303,40.736757,-73.820854,40.725702,453
trip-038257,2016-03-06 16:34:45,2016-03-06 16:51:08,1,-73.964366,40.614767,-73.980452,40.562117,983
trip-038258,2016-02-29 13:07:07,2016-02-29 13:28:38,4,-73.84309,40.790666,-73.847112,40.705077,1291
trip-038259,2016-06-20 05:13:00,2016-06-20 05:25:25,2,-73.780008,40.878722,-73.731671,40.83555,745
trip-038260,2016-03-14 08:25:44,2016-03-14 08:39:57,1,-73.706043,40.783294,-73.648966,40.790643,854
trip-038261,2016-01-10 14:10:36,2016-01-10 14:19:26,2,-73.768179,40.724656,-73.803006,40.714857,531
trip-038262,2016-04-30 21:58:22,2016-04-30 22:07:01,2,-73.753312,40.827029,-73.779304,40.8084,520
trip-038263,2016-06-06 04:50:29,2016-06-06 04:58:41,2,-73.765637,40.638864,-73.768882,40.611051,492
trip-038264,2016-06-16 11:11:53,2016-06-16 11:19:45,2,-73.98128,40.852892,-73.97305,40.861877,472
trip-038265,2016-03-09 18:08:30,2016-03-09 18:18:34,1,-73.968029,40.551068,-73.961804,40.575984,604
trip-038266,2016-04-25 05:32:41,2016-04-25 05:48:16,1,-73.893284,40.670082,-73.983276,40.684866,936
trip-038267,2016-04-14 21:58:41,2016-04-14 22:00:53,1,-73.709101,40.550159,-73.714625,40.544102,132
trip-038268,2016-06-10 20:35:46,2016-06-10 20:40:39,2,-73.911403,40.85697,-73.912349,40.845185,294
trip-038269,2016-01-07 01:52:38,2016-01-07 01:56:10,1,-73.762604,40.573797,-73.760356,40.567038,213
trip-038270,2016-02-06 10:11:51,2016-02-06 10:17:26,1,-74.02484,40.831078,-74.025174,40.816584,336
trip-038271,2016-01-03 07:28:33,2016-01-03 07:41:53,6,-74.027024,40.700503,-74.002117,40.667868,801
trip-038272,2016-05-07 17:57:17,2016-05-07 18:04:05,1,-73.871285,40.558539,-73.870241,40.571109,408
trip-038273,2016-01-19 21:52:35,2016-01-19 22:06:02,1,-73.972723,40.860341,-74.006997,40.889519,807
trip-038274,2016-02-26 07:13:04,2016-02-26 07:22:28,1,-73.768072,40.888361,-73.787635,40.891677,565
trip-038275,2016-02-11 19:22:07,2016-02-11 19:30:37,4,-73.788914,40.571545,-73.811232,40.582208,511
trip-038276,2016-02-03 11:44:59,2016-02-03 11:51:09,1,-73.720082,40.598375,-73.72776,40.606536,370
trip-038277,2016-02-24 08:18:18,2016-02-24 08:30:39,1,-73.818422,40.577479,-73.856528,40.598364,742
trip-038278,2016-06-08 11:42:26,2016-06-08 11:48:19,1,-73.973526,40.837601,-73.974608,40.833576,353
trip-038279,2016-04-26 16:47:12,2016-04-26 16:52:49,1,-73.892801,40.827694,-73.904277,40.826855,338
trip-038280,2016-01-01 09:49:46,2016-01-01 09:56:01,1,-73.738726,40.69874,-73.743867,40.716492,376
trip-038281,2016-03-18 00:34:09,2016-03-18 00:44:19,1,-74.022159,40.848353,-74.061772,40.830827,610
trip-038282,2016-03-17 11:30:55,2016-03-17 11:38:07,1,-73.994287,40.719615,-74.008073,40.719544,433
trip-038283,2016-04-22 07:01:09,2016-04-22 07:06:52,4,-73.856864,40.553088,-73.863462,40.560083,343
trip-038284,2016-02-01 06:22:56,2016-02-01 06:29:18,1,-73.863928,40.83303,-73.880161,40.829276,382
trip-038285,2016-02-19 07:18:36,2016-02-19 07:26:27,1,-73.901663,40.572409,-73.886025,40.577781,471
trip-038286,2016-02-15 07:29:39,2016-02-15 07:34:59,1,-73.952319,40.884288,-73.94869,40.882319,321
trip-038287,2016-01-19 08:43:02,2016-01-19 08:49:35,3,-73.848838,40.603568,-73.860692,40.604055,393
trip-038288,2016-06-17 21:08:03,2016-06-17 21:19:15,2,-74.021354,40.890153,-74.021132,40.861892,673
trip-038289,2016-05-18 19:11:36,2016-05-18 19:18:57,2,-73.712282,40.859081,-73.721557,40.844111,441
trip-038290,2016-05-05 07:34:46,2016-05-05 07:43:03,2,-73.840947,40.581892,-73.852708,40.587507,497
trip-038291,2016-04-17 07:20:39,2016-04-17 07:36:02,1,-73.817644,40.663117,-73.850874,40.703282,923
trip-038292,2016-05-06 15:21:13,2016-05-06 15:32:22,1,-73.7845,40.770047,-73.802667,40.794461,669
trip-038293,2016-06-07 19:18:29,2016-06-07 19:26:18,1,-74.048287,40.621483,-74.065241,40.620935,470
trip-038294,2016-06-20 20:12:38,2016-06-20 20:18:15,1,-73.916077,40.636237,-73.903312,40.647069,337
trip-038295,2016-06-15 13:53:32,2016-06-15 13:59:23,2,-74.020648,40.892334,-74.032907,40.891497,352
trip-038296,2016-01-03 15:27:17,2016-01-03 15:38:20,1,-73.978158,40.878711,-74.034071,40.864459,664
trip-038297,2016-03-25 11:19:04,2016-03-25 11:24:47,1,-73.916922,40.734421,-73.894278,40.739887,344
trip-038298,2016-06-26 11:57:55,2016-06-26 12:04:42,1,-73.924517,40.686644,-73.926021,40.689581,408
trip-038299,2016-02-05 19:08:06,2016-02-05 19:18:35,1,-73.702091,40.662646,-73.660261,40.656151,629
trip-038300,2016-04-20 07:06:38,2016-04-20 07:12:41,1,-73.809364,40.732135,-73.818384,40.720983,364
trip-038301,2016-02-01 20:01:03,2016-02-01 20:08:35,2,-73.854407,40.708869,-73.869168,40.706251,452
trip-038302,2016-01-22 09:19:17,2016-01-22 09:25:23,2,-74.029697,40.728314,-74.007299,40.723789,367
trip-038303,2016-03-22 23:17:47,2016-03-22 23:25:37,1,-73.843537,40.852594,-73.839469,40.844792,470
trip-038304,2016-06-18 13:32:21,2016-06-18 13:39:23,1,-73.769601,40.608998,-73.759084,40.604412,423
trip-038305,2016-02-23 05:30:31,2016-02-23 05:42:03,1,-73.824552,40.660453,-73.792396,40.694837,693
trip-038306,2016-04-01 15:21:57,2016-04-01 15:29:09,1,-73.898745,40.681358,-73.880826,40.680254,432
trip-038307,2016-05-09 03:53:23,2016-05-09 04:02:13,1,-73.971586,40.864632,-73.98309,40.86048,530
trip-038308,2016-02-29 20:59:56,2016-02-29 21:05:06,1,-74.01584,40.816208,-74.032082,40.824651,310
trip-038309,2016-03-25 11:05:51,2016-03-25 11:11:23,2,-73.725235,40.715042,-73.73515,40.71119,332
trip-038310,2016-03-03 19:38:44,2016-03-03 19:47:19,5,-73.849419,40.795847,-73.846959,40.806678,516
trip-038311,2016-04-15 20:35:16,2016-04-15 20:44:55,1,-73.835277,40.810811,-73.83564,40.790969,580
trip-038312,2016-04-12 09:56:51,2016-04-12 10:03:46,1,-73.927989,40.67148,-73.927736,40.659525,416
trip-038313,2016-03-03 19:50:27,2016-03-03 19:59:07,1,-73.721899,40.68547,-73.741775,40.693991,521
trip-038314,2016-03-04 19:26:41,2016-03-04 19:35:16,1,-73.723412,40.802859,-73.707457,40.81703,516
trip-038315,2016-05-21 01:06:32,2016-05-21 01:12:48,1,-73.957103,40.721837,-73.962076,40.706083,377
trip-038316,2016-02-19 20:56:33,2016-02-19 21:01:48,2,-73.962593,40.632527,-73.993572,40.63215,316
trip-038317,2016-04-03 17:38:26,2016-04-03 17:47:19,1,-73.730328,40.77884,-73.737096,40.783556,534
trip-038318,2016-04-24 14:58:40,2016-04-24 15:09:40,3,-73.860154,40.710322,-73.849445,40.683689,660
trip-038319,2016-06-03 13:52:07,2016-06-03 13:56:56,2,-73.792486,40.823649,-73.795739,40.837115,289
trip-038320,2016-02-22 10:30:46,2016-02-22 10:35:19,2,-73.897294,40.695632,-73.908603,40.693586,274
trip-038321,2016-03-26 10:26:27,2016-03-26 10:31:02,1,-73.877291,40.621582,-73.874054,40.611174,275
trip-038322,2016-01-28 10:59:53,2016-01-28 11:05:19,1,-73.742003,40.610327,-73.754999,40.60899,327
trip-038323,2016-06-03 08:09:41,2016-06-03 08:25:47,0,-73.819691,40.787587,-73.890592,40.802683,967
trip-038324,2016-03-19 00:35:29,2016-03-19 00:43:23,1,-73.932628,40.792277,-73.948764,40.818401,475
trip-038325,2016-05-28 12:26:01,2016-05-28 12:38:57,1,-73.80767,40.835118,-73.832629,40.787912,776
trip-038326,2016-04-19 21:55:10,2016-04-19 22:03:40,1,-74.017506,40.877091,-74.047605,40.883297,510
trip-038327,2016-02-21 14:36:28,2016-02-21 14:47:59,1,-73.871323,40.55933,-73.849152,40.591954,692
trip-038328,2016-05-14 14:32:06,2016-05-14 14:38:17,2,-73.886329,40.702275,-73.88006,40.707608,372
trip-038329,2016-02-23 13:42:22,2016-02-23 13:47:20,5,-73.909573,40.747145,-73.899109,40.745643,299
trip-038330,2016-01-22 20:01:29,2016-01-22 20:09:51,2,-73.892215,40.551963,-73.92796,40.555143,502
trip-038331,2016-06-29 23:22:19,2016-06-29 23:27:02,1,-73.910569,40.773531,-73.907292,40.778821,284
trip-038332,2016-05-24 11:17:00,2016-05-24 11:27:18,3,-73.990938,40.798976,-73.989467,40.771692,619
trip-038333,2016-03-14 05:25:18,2016-03-14 05:31:23,1,-73.971168,40.825585,-73.995195,40.820528,366
trip-038334,2016-01-07 12:28:52,2016-01-07 12:33:55,1,-74.049065,40.860604,-74.05242,40.850071,304
trip-038335,2016-04-24 15:03:20,2016-04-24 15:13:19,4,-73.927552,40.639463,-73.936182,40.621775,600
trip-038336,2016-06-12 08:40:57,2016-06-12 08:48:16,1,-73.755159,40.566864,-73.73042,40.560757,440
trip-038337,2016-06-14 22:37:49,2016-06-14 22:48:22,1,-73.766297,40.792919,-73.812762,40.802756,634
trip-038338,2016-06-15 15:46:10,2016-06-15 15:51:12,1,-74.006006,40.706922,-73.99783,40.714474,303
trip-038339,2016-04-08 20:58:28,2016-04-08 21:10:02,2,-73.818238,40.828676,-73.803174,40.797793,694
trip-038340,2016-05-16 18:35:54,2016-05-16 18:45:49,5,-73.82527,40.8046,-73.833832,40.785029,595
trip-038341,2016-01-13 08:04:18,2016-01-13 08:13:03,6,-73.964913,40.592187,-73.977433,40.606505,525
trip-038342,2016-05-09 11:07:15,2016-05-09 11:19:02,1,-73.916723,40.707683,-73.892991,40.720408,708
trip-038343,2016-03-15 09:49:12,2016-03-15 09:58:25,2,-73.984136,40.609304,-74.015332,40.619038,554
trip-038344,2016-05-19 00:40:53,2016-05-19 00:48:07,2,-73.984119,40.629922,-73.990344,40.649386,435
trip-038345,2016-04-06 12:53:53,2016-04-06 13:08:07,2,-73.889956,40.558184,-73.955471,40.572275,855
trip-038346,2016-01-15 00:43:20,2016-01-15 00:52:33,3,-73.712999,40.650111,-73.712591,40.61629,553
trip-038347,2016-06-21 19:16:21,2016-06-21 19:42:20,1,-74.020154,40.654152,-74.064465,40.578285,1559
trip-038348,2016-04-09 14:53:54,2016-04-09 15:05:58,1,-73.832024,40.782751,-73.829035,40.821977,725
trip-038349,2016-06-20 17:26:50,2016-06-20 17:42:30,1,-73.922181,40.603919,-73.914196,40.565886,941
trip-038350,2016-06-25 09:32:01,2016-06-25 09:51:05,1,-74.03002,40.797933,-74.065789,40.852567,1145
trip-038351,2016-02-19 18:29:30,2016-02-19 18:38:58,4,-73.740441,40.718104,-73.763315,40.731993,568
trip-038352,2016-04-04 17:11:37,2016-04-04 17:28:05,1,-74.046639,40.650237,-74.00977,40.68193,988
trip-038353,2016-01-21 18:11:32,2016-01-21 18:28:57,1,-73.862131,40.714534,-73.790906,40.720678,1045
trip-038354,2016-01-26 17:38:14,2016-01-26 18:24:50,2,-73.844719,40.723568,-73.68389,40.682515,2797
trip-038355,2016-03-31 10:50:02,2016-03-31 11:00:41,1,-73.846505,40.618995,-73.876221,40.579901,639
trip-038356,2016-02-06 11:44:03,2016-02-06 11:49:22,1,-74.027269,40.583656,-74.022041,40.596154,320
trip-038357,2016-03-17 12:24:16,2016-03-17 12:33:17,3,-73.778102,40.814396,-73.825858,40.810719,541
trip-038358,2016-06-20 22:13:02,2016-06-20 22:21:35,1,-74.047914,40.850249,-74.053963,40.869015,514
trip-038359,2016-05-17 13:06:26,2016-05-17 13:11:44,5,-74.018868,40.550621,-74.01149,40.539851,319
trip-038360,2016-04-20 18:57:01,2016-04-20 19:10:43,1,-73.922882,40.705862,-73.936699,40.746045,823
trip-038361,2016-03-28 17:30:17,2016-03-28 17:42:32,1,-74.02168,40.63948,-73.980478,40.613739,736
trip-038362,2016-02-09 00:06:17,2016-02-09 00:13:22,3,-73.966907,40.724682,-73.970969,40.74502,426
trip-038363,2016-01-29 12:07:50,2016-01-29 12:20:48,1,-73.959447,40.615713,-73.970122,40.673145,779
trip-038364,2016-06-21 10:13:17,2016-06-21 10:18:53,2,-73.704944,40.620837,-73.699596,40.61671,337
trip-038365,2016-03-13 13:48:07,2016-03-13 13:56:50,4,-73.770128,40.863459,-73.74993,40.864538,524
trip-038366,2016-05-02 19:14:42,2016-05-02 19:22:18,1,-73.880727,40.730329,-73.873429,40.717599,456
trip-038367,2016-02-04 17:24:06,2016-02-04 17:32:31,2,-73.728496,40.567103,-73.734936,40.549839,506
trip-038368,2016-05-28 20:57:14,2016-05-28 21:04:29,2,-73.798497,40.551808,-73.792104,40.550013,436
trip-038369,2016-05-23 20:53:35,2016-05-23 21:02:34,3,-73.809524,40.714399,-73.82141,40.690864,539
trip-038370,2016-04-10 17:45:00,2016-04-10 17:50:51,1,-73.874363,40.565419,-73.879189,40.572029,351
trip-038371,2016-04-06 20:59:56,2016-04-06 21:06:07,5,-73.805788,40.615051,-73.812528,40.606011,371
trip-038372,2016-04-24 15:37:35,2016-04-24 15:44:34,1,-73.90053,40.746316,-73.890106,40.754953,419
trip-038373,2016-05-16 16:04:38,2016-05-16 16:23:45,3,-73.927869,40.842767,-73.857519,40.844797,1147
trip-038374,2016-06-30 20:45:30,2016-06-30 20:54:29,3,-73.947251,40.719314,-73.923083,40.721231,539
trip-038375,2016-01-24 22:22:39,2016-01-24 22:28:21,2,-73.751698,40.799651,-73.743099,40.790424,343
trip-038376,2016-02-19 11:10:50,2016-02-19 11:21:12,1,-73.991693,40.787441,-74.019068,40.79638,623
trip-038377,2016-06-30 11:39:14,2016-06-30 11:43:35,1,-73.915084,40.68774,-73.923847,40.686925,261
trip-038378,2016-02-27 10:32:28,2016-02-27 10:41:11,6,-73.975606,40.658879,-73.958038,40.685573,524
trip-038379,2016-03-21 19:09:02,2016-03-21 19:20:12,1,-73.98169,40.702685,-73.989159,40.672543,670
trip-038380,2016-01-28 01:14:42,2016-01-28 01:23:26,1,-73.953029,40.655707,-73.938864,40.635492,524
trip-038381,2016-04-23 19:55:26,2016-04-23 20:07:00,4,-73.860575,40.664827,-73.842965,40.689831,694
trip-038382,2016-03-22 11:21:58,2016-03-22 11:38:36,1,-73.880222,40.666289,-73.880903,40.72953,998
trip-038383,2016-05-23 17:45:23,2016-05-23 17:53:23,1,-73.79646,40.735523,-73.810633,40.746698,481
trip-038384,2016-03-12 14:19:08,2016-03-12 14:32:39,2,-73.724594,40.635342,-73.795949,40.606445,811
trip-038385,2016-05-07 09:35:02,2016-05-07 09:46:57,1,-73.890865,40.801104,-73.889474,40.8252,716
trip-038386,2016-04-20 11:35:01,2016-04-20 11:42:21,1,-73.901795,40.557173,-73.880666,40.550504,440
trip-038387,2016-06-19 21:28:39,2016-06-19 21:35:21,3,-73.855001,40.728423,-73.848763,40.715222,402
trip-038388,2016-02-02 07:05:06,2016-02-02 07:14:26,1,-73.87473,40.605031,-73.902161,40.601977,561
trip-038389,2016-01-28 17:22:21,2016-01-28 17:30:09,1,-74.01636,40.732107,-74.028175,40.714776,469
trip-038390,2016-06-23 17:41:08,2016-06-23 17:52:03,1,-73.978157,40.627002,-74.005649,40.642113,655
trip-038391,2016-05-16 18:00:53,2016-05-16 18:13:34,4,-73.80593,40.720804,-73.763385,40.700908,762
trip-038392,2016-05-08 15:15:09,2016-05-08 15:23:17,4,-73.963273,40.875988,-73.938453,40.892666,489
trip-038393,2016-06-23 14:07:53,2016-06-23 14:22:06,5,-74.000088,40.649572,-74.030478,40.621065,853
trip-038394,2016-05-01 00:07:43,2016-05-01 00:15:42,2,-73.795454,40.643369,-73.774463,40.631605,479
trip-038395,2016-05-22 08:34:41,2016-05-22 08:40:26,2,-74.043684,40.78643,-74.029498,40.788069,346
trip-038396,2016-01-17 17:06:55,2016-01-17 17:27:06,1,-73.732077,40.822179,-73.799197,40.846617,1212
trip-038397,2016-05-27 12:30:15,2016-05-27 12:35:20,1,-73.856683,40.719765,-73.846396,40.711332,305
trip-038398,2016-01-20 18:32:18,2016-01-20 18:38:11,4,-73.824001,40.648029,-73.810913,40.649513,353
trip-038399,2016-01-23 09:34:41,2016-01-23 09:50:08,1,-73.744322,40.883421,-73.710397,40.924934,927
trip-038400,2016-01-15 09:32:57,2016-01-15 09:38:31,2,-73.837697,40.843931,-73.847631,40.852305,334
trip-038401,2016-02-15 14:29:27,2016-02-15 14:36:15,2,-73.895493,40.733639,-73.859169,40.729369,409
trip-038402,2016-03-27 16:04:38,2016-03-27 16:37:54,1,-73.893392,40.776491,-74.01508,40.757532,1996
trip-038403,2016-06-28 19:01:24,2016-06-28 19:12:37,5,-73.933617,40.769979,-73.953631,40.804793,674
trip-038404,2016-06-21 12:10:58,2016-06-21 12:21:12,1,-73.779703,40.802098,-73.735912,40.788784,614
trip-038405,2016-03-01 15:23:19,2016-03-01 15:32:17,2,-73.982641,40.835551,-73.934568,40.826195,539
trip-038406,2016-06-21 20:22:04,2016-06-21 20:28:22,1,-74.033233,40.65588,-74.021569,40.65802,379
trip-038407,2016-04-25 07:16:00,2016-04-25 07:36:14,3,-73.984552,40.892171,-73.90291,40.87942,1214
trip-038408,2016-03-29 17:33:41,2016-03-29 17:39:19,1,-73.838352,40.899134,-73.826439,40.885147,338
trip-038409,2016-04-14 06:58:12,2016-04-14 07:04:51,3,-74.019015,40.720151,-74.015021,40.713912,400
trip-038410,2016-05-09 08:48:48,2016-05-09 08:55:14,2,-73.955433,40.855191,-73.947627,40.870341,387
trip-038411,2016-06-28 23:29:13,2016-06-28 23:36:25,1,-73.894013,40.698768,-73.906575,40.719963,433
trip-038412,2016-02-23 01:26:50,2016-02-23 01:30:35,1,-73.774112,40.604738,-73.760608,40.606726,226
trip-038413,2016-03-02 09:25:54,2016-03-02 09:30:55,1,-73.922794,40.867444,-73.928496,40.871721,301
trip-038414,2016-01-16 00:59:02,2016-01-16 01:10:55,1,-73.735872,40.854414,-73.721086,40.893908,714
trip-038415,2016-02-15 18:04:17,2016-02-15 18:13:00,1,-73.805881,40.89533,-73.791925,40.882557,523
trip-038416,2016-04-12 07:54:04,2016-04-12 08:05:45,2,-73.872935,40.875004,-73.919149,40.875564,702
trip-038417,2016-03-31 05:35:21,2016-03-31 05:40:46,1,-73.743008,40.756504,-73.752446,40.751342,325
trip-038418,2016-02-06 15:25:03,2016-02-06 15:35:11,1,-73.82167,40.662861,-73.830857,40.68194,609
trip-038419,2016-05-27 18:28:17,2016-05-27 18:36:19,1,-73.849454,40.669989,-73.852306,40.647265,482
trip-038420,2016-05-31 19:29:36,2016-05-31 19:35:16,1,-73.80238,40.871797,-73.806056,40.86342,340
trip-038421,2016-02-16 18:55:37,2016-02-16 19:02:05,1,-73.786446,40.628191,-73.800478,40.626587,388
trip-038422,2016-01-24 13:11:45,2016-01-24 13:21:24,1,-74.019664,40.855293,-74.006631,40.84645,580
trip-038423,2016-01-17 03:09:03,2016-01-17 03:20:14,2,-73.978536,40.824853,-73.965944,40.858669,672
trip-038424,2016-03-03 18:36:56,2016-03-03 18:47:56,1,-73.981358,40.795002,-73.953793,40.764474,661
trip-038425,2016-02-08 11:29:59,2016-02-08 11:36:50,1,-73.744709,40.767614,-73.765407,40.787598,412
trip-038426,2016-02-25 18:18:33,2016-02-25 18:24:20,1,-73.800148,40.656469,-73.786404,40.648481,348
trip-038427,2016-05-11 07:25:19,2016-05-11 07:32:54,4,-73.903995,40.606494,-73.881102,40.613457,456
trip-038428,2016-02-05 08:30:05,2016-02-05 08:40:40,1,-73.74719,40.886111,-73.721665,40.902541,636
trip-038429,2016-01-19 22:39:13,2016-01-19 23:17:38,1,-73.985912,40.723884,-74.145522,40.730795,2305
trip-038430,2016-01-01 19:02:00,2016-01-01 19:22:40,1,-73.841107,40.628967,-73.915027,40.589639,1240
trip-038431,2016-04-17 18:26:13,2016-04-17 18:37:24,2,-73.762187,40.648228,-73.782272,40.645336,672
trip-038432,2016-01-19 17:06:35,2016-01-19 17:11:23,1,-73.952143,40.735737,-73.948988,40.733332,289
trip-038433,2016-06-25 05:02:04,2016-06-25 05:16:24,1,-73.756643,40.579117,-73.750345,40.529112,861
trip-038434,2016-04-27 12:21:16,2016-04-27 12:35:19,4,-73.815234,40.761024,-73.78228,40.719899,844
trip-038435,2016-06-11 17:20:26,2016-06-11 17:31:50,1,-73.811239,40.836479,-73.782448,40.864423,684
trip-038436,2016-04-15 10:48:46,2016-04-15 10:59:48,1,-73.950109,40.567349,-73.914132,40.547045,663
trip-038437,2016-02-17 18:53:10,2016-02-17 18:58:48,4,-73.707811,40.854583,-73.717729,40.842267,338
trip-038438,2016-03-20 22:22:17,2016-03-20 22:27:01,4,-73.742909,40.672158,-73.751322,40.659814,285
